tweet_id,retweets,favorites,user_followers,user_favourites,date_time
814153002265309185,9584,30881,7433329,139181,2016-12-28 16:56:16
813944609378369540,3532,0,7433329,139181,2016-12-28 03:08:11
813910438903693312,2078,9976,7433329,139181,2016-12-28 00:52:25
813812741911748608,15448,39011,7433958,139183,2016-12-27 18:24:12
813800681631023104,1943,8965,7433958,139183,2016-12-27 17:36:16
813217897535406080,8047,20064,7433958,139183,2016-12-26 03:00:30
813202720496779264,1981,9856,7433958,139183,2016-12-26 02:00:11
813187593374461952,4812,21289,7433958,139183,2016-12-26 01:00:05
813172488309972993,2112,10030,7433329,139181,2016-12-26 00:00:03
813157409116065792,2450,8327,7433958,139183,2016-12-25 23:00:08
813142292504645637,2601,9042,7433958,139183,2016-12-25 22:00:04
813130366689148928,488,4797,7433329,139181,2016-12-25 21:12:41
813127251579564032,3451,12742,7433329,139181,2016-12-25 21:00:18
813112105746448384,3041,11110,7433958,139183,2016-12-25 20:00:07
813096984823349248,3981,11296,7433958,139183,2016-12-25 19:00:02
813081950185472002,3054,10611,7433958,139183,2016-12-25 18:00:17
813066809284972545,2147,8552,7433958,139183,2016-12-25 17:00:08
813051746834595840,8093,22508,7433958,139183,2016-12-25 16:00:16
812781120811126785,2107,8143,7433958,139183,2016-12-24 22:04:54
812747805718642688,7657,0,7433958,139183,2016-12-24 19:52:31
812709060537683968,1575,7120,7433958,139183,2016-12-24 17:18:34
812503143955202048,1352,6532,7433958,139183,2016-12-24 03:40:19
812466873996607488,2121,8591,7433329,139181,2016-12-24 01:16:12
812372279581671427,4041,14729,7433329,139181,2016-12-23 19:00:19
811985624773361665,1548,7804,7433958,139183,2016-12-22 17:23:53
811744202451197953,1781,8119,7433958,139183,2016-12-22 01:24:33
811647686436880384,820,6005,7433329,139181,2016-12-21 19:01:02
811627233043480576,3461,13766,7433958,139183,2016-12-21 17:39:46
811386762094317568,7060,22468,7433958,139183,2016-12-21 01:44:13
810984652412424192,1583,5730,7433958,139183,2016-12-19 23:06:23
810896069567610880,1978,9729,7433958,139183,2016-12-19 17:14:23
810657578271330305,2920,11785,7433958,139183,2016-12-19 01:26:42
810284430598270976,12608,38136,7433958,139183,2016-12-18 00:43:57
810254108431155201,3711,15797,7433958,139183,2016-12-17 22:43:27
809920764300447744,4313,16654,7433958,139183,2016-12-17 00:38:52
809808892968534016,5416,0,7433329,139181,2016-12-16 17:14:20
809448704142938112,1621,7447,7433958,139183,2016-12-15 17:23:04
809220051211603969,6213,21451,7433958,139183,2016-12-15 02:14:29
809084759137812480,3874,14218,7433329,139181,2016-12-14 17:16:53
808838249661788160,3362,10867,7433958,139183,2016-12-14 00:57:20
808733504066486276,2398,8509,7433958,139183,2016-12-13 18:01:07
808501579447930884,2877,12140,7433958,139183,2016-12-13 02:39:32
808344865868283904,22953,45738,7433329,139181,2016-12-12 16:16:49
808134635716833280,6575,0,7433958,139183,2016-12-12 02:21:26
808106460588765185,2427,9378,7433329,139181,2016-12-12 00:29:28
808001312164028416,3906,13530,7433958,139183,2016-12-11 17:31:39
807621403335917568,4072,15678,7433958,139183,2016-12-10 16:22:02
807106840509214720,59928,121223,7433958,139183,2016-12-09 06:17:20
807059379405148160,8111,0,7433958,139183,2016-12-09 03:08:45
807010152071229440,4228,14018,7433329,139181,2016-12-08 23:53:08
806629075125202948,38560,80891,7433330,139181,2016-12-07 22:38:52
806620845233815552,6104,0,7433959,139183,2016-12-07 22:06:10
806576416489959424,2122,5212,7433959,139183,2016-12-07 19:09:37
806542213899489280,2617,10999,7433330,139181,2016-12-07 16:53:43
806242860592926720,12938,0,7433959,139183,2016-12-06 21:04:11
806219024703037440,1321,6913,7433959,139183,2016-12-06 19:29:28
805958939288408065,5952,0,7433959,139183,2016-12-06 02:15:59
805932879469572096,2113,8892,7433330,139181,2016-12-06 00:32:26
805826884734976000,2025,7093,7433330,139181,2016-12-05 17:31:15
805823200554876929,8901,0,7433959,139183,2016-12-05 17:16:37
805520635690676224,1823,6173,7433330,139181,2016-12-04 21:14:20
805487436403003392,2802,9442,7433959,139183,2016-12-04 19:02:24
805207613751304193,1888,8398,7433330,139181,2016-12-04 00:30:29
804738756058218496,4265,14803,7433330,139181,2016-12-02 17:27:25
804475857670639616,2220,6622,7433959,139183,2016-12-02 00:02:45
804413760345620481,3562,0,7433959,139183,2016-12-01 19:56:00
804026241225523202,17945,48067,7433330,139181,2016-11-30 18:16:08
803773340896923648,3066,10818,7433330,139181,2016-11-30 01:31:12
803692223237865472,8215,0,7433959,139183,2016-11-29 20:08:52
803638050916102144,4580,11839,7433959,139183,2016-11-29 16:33:36
803380650405482500,2056,8347,7433959,139183,2016-11-28 23:30:47
803321560782307329,5880,0,7433330,139181,2016-11-28 19:35:59
803276597545603072,2736,10798,7433959,139183,2016-11-28 16:37:19
802952499103731712,2223,9727,7433959,139183,2016-11-27 19:09:28
802624713319034886,3246,0,7433959,139183,2016-11-26 21:26:58
802600418706604034,1627,7664,7433330,139181,2016-11-26 19:50:26
802572683846291456,2770,9623,7433959,139183,2016-11-26 18:00:13
802323869084381190,6469,17508,7433959,139183,2016-11-26 01:31:31
802265048156610565,1509,7112,7433959,139183,2016-11-25 21:37:47
802239329049477120,2881,9788,7433959,139183,2016-11-25 19:55:35
802185808107208704,295,0,7433959,139183,2016-11-25 16:22:55
801958328846974976,1889,8322,7433959,139183,2016-11-25 01:18:59
801854953262350336,260,1895,7433330,139181,2016-11-24 18:28:13
801538201127157760,2275,8831,7433959,139183,2016-11-23 21:29:33
801285448605831168,921,6535,7433959,139183,2016-11-23 04:45:12
801167903437357056,6575,26409,7433330,139181,2016-11-22 20:58:07
801127390143516673,4401,0,7433330,139181,2016-11-22 18:17:08
801115127852503040,2315,8715,7433959,139183,2016-11-22 17:28:25
800859414831898624,107,743,7433959,139183,2016-11-22 00:32:18
800855607700029440,1806,0,7433959,139183,2016-11-22 00:17:10
800751577355128832,3075,11314,7433959,139183,2016-11-21 17:23:47
800513324630806528,3330,14159,7433959,139183,2016-11-21 01:37:04
800459316964663297,2395,10190,7433959,139183,2016-11-20 22:02:27
800443802682937345,4777,0,7433330,139181,2016-11-20 21:00:48
800388270626521089,3103,12022,7433959,139183,2016-11-20 17:20:08
800188575492947969,4364,0,7433959,139183,2016-11-20 04:06:37
800141422401830912,2838,16501,7433959,139183,2016-11-20 00:59:15
800018252395122689,14598,30606,7433959,139183,2016-11-19 16:49:49
799774291445383169,5189,0,7433959,139183,2016-11-19 00:40:24
799757965289017345,2397,9068,7433959,139183,2016-11-18 23:35:32
799422933579902976,2118,8672,7433959,139183,2016-11-18 01:24:14
799308762079035393,6134,0,7433959,139183,2016-11-17 17:50:33
799297110730567681,3070,10686,7433959,139183,2016-11-17 17:04:16
799063482566066176,2727,8737,7433959,139183,2016-11-17 01:35:54
798933969379225600,4961,14204,7433330,139181,2016-11-16 17:01:16
798925684722855936,1591,8018,7433959,139183,2016-11-16 16:28:21
798705661114773508,7317,0,7433959,139183,2016-11-16 01:54:03
798701998996647937,8645,0,7433330,139181,2016-11-16 01:39:30
798697898615730177,7207,0,7433959,139183,2016-11-16 01:23:12
798694562394996736,5495,0,7433959,139183,2016-11-16 01:09:57
798686750113755136,2576,0,7433959,139183,2016-11-16 00:38:54
798682547630837760,5231,0,7433959,139183,2016-11-16 00:22:12
798673117451325440,6145,0,7433959,139183,2016-11-15 23:44:44
798665375516884993,4309,0,7433959,139183,2016-11-15 23:13:58
798644042770751489,2051,0,7433330,139181,2016-11-15 21:49:12
798628517273620480,2175,0,7433959,139183,2016-11-15 20:47:30
798585098161549313,6325,0,7433959,139183,2016-11-15 17:54:59
798576900688019456,6497,0,7433959,139183,2016-11-15 17:22:24
798340744599797760,3728,0,7433959,139183,2016-11-15 01:44:00
798209839306514432,2833,11198,7433959,139183,2016-11-14 17:03:50
797971864723324932,3474,12567,7433959,139183,2016-11-14 01:18:12
797545162159308800,5378,15639,7433959,139183,2016-11-12 21:02:38
797236660651966464,7349,21573,7433959,139183,2016-11-12 00:36:46
797165961484890113,29,247,7433959,139183,2016-11-11 19:55:50
796904159865868288,9853,0,7433959,139183,2016-11-11 02:35:32
796865951799083009,2108,8284,7433959,139183,2016-11-11 00:03:42
796759840936919040,3385,12798,7433330,139181,2016-11-10 17:02:03
796563435802726400,8091,0,7433959,139183,2016-11-10 04:01:37
796484825502875648,1950,8173,7433959,139183,2016-11-09 22:49:15
796387464403357696,4613,11874,7433959,139183,2016-11-09 16:22:22
796177847564038144,15853,0,7433959,139183,2016-11-09 02:29:25
796149749086875649,15853,34905,7433330,139181,2016-11-09 00:37:46
796125600683540480,1977,5326,7433959,139183,2016-11-08 23:01:49
796116448414461957,2682,9794,7433330,139181,2016-11-08 22:25:27
796080075804475393,2571,9121,7433959,139183,2016-11-08 20:00:55
796031486298386433,4083,11652,7433959,139183,2016-11-08 16:47:50
795464331001561088,26392,53753,7433959,139183,2016-11-07 03:14:10
795400264262053889,3172,10899,7433330,139181,2016-11-06 22:59:35
795076730285391872,6012,17512,7433959,139183,2016-11-06 01:33:58
794983741416415232,3735,0,7433330,139181,2016-11-05 19:24:28
794926597468000259,2560,11093,7433959,139183,2016-11-05 15:37:24
794355576146903043,11395,0,7433959,139183,2016-11-04 01:48:22
794332329137291264,2928,10318,7433959,139183,2016-11-04 00:15:59
794205286408003585,3663,9915,7433959,139183,2016-11-03 15:51:10
793962221541933056,5416,18151,7433959,139183,2016-11-02 23:45:19
793845145112371200,2080,9922,7433959,139183,2016-11-02 16:00:06
793614319594401792,3452,0,7433330,139181,2016-11-02 00:42:53
793601777308463104,1814,8599,7433959,139183,2016-11-01 23:53:02
793500921481273345,2640,11534,7433330,139181,2016-11-01 17:12:16
793286476301799424,10186,26553,7433959,139183,2016-11-01 03:00:09
793271401113350145,2620,9321,7433959,139183,2016-11-01 02:00:14
793256262322548741,9238,21552,7433959,139183,2016-11-01 01:00:05
793241302385262592,3632,11344,7433330,139181,2016-11-01 00:00:38
793226087023144960,3174,10616,7433330,139181,2016-10-31 23:00:11
793210959003287553,3115,9640,7433959,139183,2016-10-31 22:00:04
793195938047070209,6227,16467,7433330,139181,2016-10-31 21:00:23
793180763617361921,2203,7466,7433959,139183,2016-10-31 20:00:05
793165685325201412,3085,10137,7433959,139183,2016-10-31 19:00:10
793150605191548928,1889,6654,7433959,139183,2016-10-31 18:00:14
793135492858580992,2765,6978,7433330,139181,2016-10-31 17:00:11
793120401413079041,4331,13691,7433959,139183,2016-10-31 16:00:13
792913359805018113,4452,15465,7433959,139183,2016-10-31 02:17:31
792883833364439040,4733,12206,7433959,139183,2016-10-31 00:20:11
792773781206999040,1862,7922,7433959,139183,2016-10-30 17:02:53
792394556390137856,4748,14532,7433959,139183,2016-10-29 15:55:58
792050063153438720,1988,7747,7433330,139181,2016-10-28 17:07:05
791821351946420224,23273,0,7433959,139183,2016-10-28 01:58:16
791784077045166082,10673,0,7433959,139183,2016-10-27 23:30:09
791780927877898241,4204,0,7433959,139183,2016-10-27 23:17:38
791774931465953280,24570,48694,7433959,139183,2016-10-27 22:53:48
791672322847637504,3452,12683,7433959,139183,2016-10-27 16:06:04
791406955684368384,4557,14162,7433959,139183,2016-10-26 22:31:36
791312159183634433,2817,9475,7433330,139181,2016-10-26 16:14:55
791026214425268224,4555,0,7433959,139183,2016-10-25 21:18:40
790987426131050500,2367,10674,7433959,139183,2016-10-25 18:44:32
790946055508652032,5195,17915,7433959,139183,2016-10-25 16:00:09
790723298204217344,2569,0,7433959,139183,2016-10-25 01:14:59
790698755171364864,2111,8836,7433959,139183,2016-10-24 23:37:28
790581949425475584,7947,22294,7433959,139183,2016-10-24 15:53:19
790337589677002753,2064,8437,7433959,139183,2016-10-23 23:42:19
790277117346975746,3532,13515,7433959,139183,2016-10-23 19:42:02
790227638568808452,3954,0,7433959,139183,2016-10-23 16:25:25
789986466051088384,2569,9970,7433959,139183,2016-10-23 00:27:05
789960241177853952,4594,0,7433959,139183,2016-10-22 22:42:52
789903600034189313,4574,11213,7433959,139183,2016-10-22 18:57:48
789628658055020548,1970,8105,7433959,139183,2016-10-22 00:45:17
789599242079838210,2144,7298,7433330,139181,2016-10-21 22:48:24
789530877013393408,3735,12691,7433959,139183,2016-10-21 18:16:44
789314372632018944,2550,9272,7433959,139183,2016-10-21 03:56:25
789280767834746880,5473,0,7433959,139183,2016-10-21 01:42:53
789268448748703744,2854,9824,7433959,139183,2016-10-21 00:53:56
789137962068021249,3092,10456,7433959,139183,2016-10-20 16:15:26
788908386943430656,13706,29529,7433959,139183,2016-10-20 01:03:11
788765914992902144,11395,29567,7433330,139181,2016-10-19 15:37:03
788552643979468800,7965,0,7433959,139183,2016-10-19 01:29:35
788412144018661376,5861,16805,7433330,139181,2016-10-18 16:11:17
788178268662984705,2342,7801,7433330,139181,2016-10-18 00:41:57
788150585577050112,1439,6635,7433959,139183,2016-10-17 22:51:57
788070120937619456,3779,0,7433330,139181,2016-10-17 17:32:13
788039637453406209,1466,6624,7433330,139181,2016-10-17 15:31:05
787810552592695296,3371,9357,7433959,139183,2016-10-17 00:20:47
787717603741622272,3078,11001,7433959,139183,2016-10-16 18:11:26
787397959788929025,3136,11680,7433959,139183,2016-10-15 21:01:17
787322443945877504,1925,8395,7433959,139183,2016-10-15 16:01:13
787111942498508800,7412,0,7433959,139183,2016-10-15 02:04:45
786963064373534720,8837,28621,7433959,139183,2016-10-14 16:13:10
786729988674449408,2671,0,7433959,139183,2016-10-14 00:47:00
786709082849828864,6725,19572,7433959,139183,2016-10-13 23:23:56
786664955043049472,2836,11497,7433959,139183,2016-10-13 20:28:35
786595970293370880,3419,10125,7433330,139181,2016-10-13 15:54:28
786363235746385920,3874,11743,7433959,139183,2016-10-13 00:29:39
786286427768250368,3162,8589,7433330,139181,2016-10-12 19:24:27
786233965241827333,5274,16486,7433330,139181,2016-10-12 15:55:59
786051337297522688,169,1551,7433959,139183,2016-10-12 03:50:17
786036967502913536,7805,0,7433959,139183,2016-10-12 02:53:11
785927819176054784,3494,12226,7433959,139183,2016-10-11 19:39:28
785872687017132033,2019,7197,7433330,139181,2016-10-11 16:00:24
785639753186217984,2451,8410,7433959,139183,2016-10-11 00:34:48
785533386513321988,2217,9804,7433959,139183,2016-10-10 17:32:08
785515384317313025,1389,6559,7433959,139183,2016-10-10 16:20:36
785264754247995392,1808,7810,7433959,139183,2016-10-09 23:44:41
785170936622350336,5364,13022,7433330,139181,2016-10-09 17:31:53
784826020293709826,3562,10906,7433330,139181,2016-10-08 18:41:19
784517518371221505,2797,9656,7433959,139183,2016-10-07 22:15:26
784431430411685888,1414,6125,7433959,139183,2016-10-07 16:33:21
784183165795655680,8901,21635,7433959,139183,2016-10-07 00:06:50
784057939640352768,12300,32167,7433959,139183,2016-10-06 15:49:14
783839966405230592,11930,32320,7433959,139183,2016-10-06 01:23:05
783821107061198850,2167,7927,7433959,139183,2016-10-06 00:08:09
783695101801398276,3557,11238,7433330,139181,2016-10-05 15:47:27
783466772167098368,2485,9081,7433330,139181,2016-10-05 00:40:09
783391753726550016,6079,18149,7433959,139183,2016-10-04 19:42:03
783347506784731136,6176,0,7433959,139183,2016-10-04 16:46:14
783334639985389568,12938,31447,7433959,139183,2016-10-04 15:55:06
783085703974514689,2449,8749,7433959,139183,2016-10-03 23:25:55
782969140009107456,8111,25928,7433330,139181,2016-10-03 15:42:44
782747134529531904,1539,8030,7433959,139183,2016-10-03 01:00:34
782722598790725632,5952,18558,7433330,139181,2016-10-02 23:23:04
782598640137187329,2063,8363,7433959,139183,2016-10-02 15:10:30
782305867769217024,6143,17924,7433959,139183,2016-10-01 19:47:08
782021823840026624,6874,0,7433959,139183,2016-10-01 00:58:26
781955203444699136,3704,11935,7433959,139183,2016-09-30 20:33:43
781661882474196992,2982,11225,7433959,139183,2016-09-30 01:08:10
781655249211752448,1236,4300,7433330,139181,2016-09-30 00:41:48
781524693396357120,6104,22295,7433959,139183,2016-09-29 16:03:01
781308096455073793,2802,7659,7433959,139183,2016-09-29 01:42:20
781251288990355457,2314,9061,7433959,139183,2016-09-28 21:56:36
781163403222056960,3005,10488,7433959,139183,2016-09-28 16:07:23
780931614150983680,8091,23244,7433959,139183,2016-09-28 00:46:20
780858289093574656,2195,7729,7433959,139183,2016-09-27 19:54:58
780800785462489090,1428,5927,7433959,139183,2016-09-27 16:06:28
780601303617732608,3661,12980,7433959,139183,2016-09-27 02:53:48
780543529827336192,1908,6764,7433959,139183,2016-09-26 23:04:13
780496263422808064,4088,0,7433959,139183,2016-09-26 19:56:24
780476555013349377,128,0,7433959,139183,2016-09-26 18:38:05
780459368902959104,1175,5674,7433959,139183,2016-09-26 17:29:48
780192070812196864,2462,9350,7433959,139183,2016-09-25 23:47:39
780092040432480260,2532,0,7433959,139183,2016-09-25 17:10:10
780074436359819264,5504,13147,7433959,139183,2016-09-25 16:00:13
779834332596887552,7805,20393,7433330,139181,2016-09-25 00:06:08
779377524342161408,3425,9468,7433959,139183,2016-09-23 17:50:56
779124354206535695,20266,0,7433959,139183,2016-09-23 01:04:56
779123168116150273,4005,12672,7433330,139181,2016-09-23 01:00:13
779056095788752897,4975,15879,7433959,139183,2016-09-22 20:33:42
778990705243029504,8010,21520,7433959,139183,2016-09-22 16:13:51
778774459159379968,10961,0,7433959,139183,2016-09-22 01:54:34
778764940568104960,403,920,7433959,139183,2016-09-22 01:16:45
778748913645780993,1468,7404,7433330,139181,2016-09-22 00:13:04
778650543019483137,1642,6195,7433959,139183,2016-09-21 17:42:10
778624900596654080,1116,4998,7433959,139183,2016-09-21 16:00:17
778408200802557953,4783,14639,7433959,139183,2016-09-21 01:39:11
778396591732486144,13463,0,7433959,139183,2016-09-21 00:53:04
778383385161035776,1212,6259,7433959,139183,2016-09-21 00:00:35
778286810187399168,3640,11158,7433959,139183,2016-09-20 17:36:50
778039087836069888,2891,9097,7433330,139181,2016-09-20 01:12:28
778027034220126208,1784,7033,7433959,139183,2016-09-20 00:24:34
777953400541634568,3873,0,7433959,139183,2016-09-19 19:31:59
777885040357281792,1809,6820,7433959,139183,2016-09-19 15:00:20
777684233540206592,3246,12040,7433959,139183,2016-09-19 01:42:24
777641927919427584,4670,0,7433959,139183,2016-09-18 22:54:18
777621514455814149,2738,9412,7433959,139183,2016-09-18 21:33:11
777189768882946048,4760,15348,7433959,139183,2016-09-17 16:57:35
776819012571455488,15106,0,7433959,139183,2016-09-16 16:24:19
776813020089548800,1328,5236,7433959,139183,2016-09-16 16:00:31
776477788987613185,3081,9490,7433959,139183,2016-09-15 17:48:25
776249906839351296,10056,0,7433959,139183,2016-09-15 02:42:54
776218204058357768,17552,32157,7433959,139183,2016-09-15 00:36:55
776201521193218049,2773,10282,7433959,139183,2016-09-14 23:30:38
776113305656188928,4776,12593,7433959,139183,2016-09-14 17:40:06
776088319444877312,167,1967,7433959,139183,2016-09-14 16:00:49
775898661951791106,18029,0,7433959,139183,2016-09-14 03:27:11
775842724423557120,2945,12554,7433959,139183,2016-09-13 23:44:54
775733305207554048,4401,14821,7433959,139183,2016-09-13 16:30:07
775729183532220416,5016,13835,7433330,139181,2016-09-13 16:13:44
775364825476165632,3267,7959,7433959,139183,2016-09-12 16:05:54
775350846108426240,4292,10872,7433959,139183,2016-09-12 15:10:21
775085132600442880,5189,16651,7433959,139183,2016-09-11 21:34:30
774757898236878852,1944,9137,7433331,139181,2016-09-10 23:54:11
774639387460112384,1908,7193,7433331,139181,2016-09-10 16:03:16
774314403806253056,6134,23307,7433960,139183,2016-09-09 18:31:54
773985732834758656,4259,11502,7433960,139183,2016-09-08 20:45:53
773922284943896577,1901,6844,7433960,139183,2016-09-08 16:33:46
773704687002451968,1801,7066,7433331,139181,2016-09-08 02:09:06
773670353721753600,1420,5692,7433331,139181,2016-09-07 23:52:41
773547596996571136,6755,23626,7433331,139181,2016-09-07 15:44:53
773336787167145985,5587,0,7433960,139183,2016-09-07 01:47:12
773308824254029826,8193,24869,7433331,139181,2016-09-06 23:56:05
773247561583001600,3523,10076,7433960,139183,2016-09-06 19:52:39
773191612633579521,4507,10693,7433960,139183,2016-09-06 16:10:20
772877495989305348,4244,9178,7433960,139183,2016-09-05 19:22:09
772826264096874500,2550,8533,7433960,139183,2016-09-05 15:58:34
772615324260794368,3693,0,7433331,139181,2016-09-05 02:00:22
772581559778025472,1847,6930,7433960,139183,2016-09-04 23:46:12
772193107915964416,1513,6416,7433960,139183,2016-09-03 22:02:38
772152991789019136,1227,4044,7433960,139183,2016-09-03 19:23:13
772117678702071809,804,4012,7433960,139183,2016-09-03 17:02:54
772114945936949249,517,2900,7433331,139181,2016-09-03 16:52:02
772102971039580160,1014,4289,7433960,139183,2016-09-03 16:04:27
771908950375665664,2082,7039,7433960,139183,2016-09-03 03:13:29
771770456517009408,3728,12836,7433331,139181,2016-09-02 18:03:10
771500966810099713,2873,8851,7433960,139183,2016-09-02 00:12:18
771380798096281600,5587,11255,7433331,139181,2016-09-01 16:14:48
771171053431250945,8284,0,7433331,139181,2016-09-01 02:21:21
771136648247640064,3208,9831,7433960,139183,2016-09-01 00:04:38
771102124360998913,1570,6663,7433960,139183,2016-08-31 21:47:27
771014301343748096,1810,7348,7433960,139183,2016-08-31 15:58:28
771004394259247104,240,0,7433331,139181,2016-08-31 15:19:06
770787852854652928,1338,5308,7433960,139183,2016-08-31 00:58:39
770772759874076672,1550,5560,7433960,139183,2016-08-30 23:58:40
770655142660169732,1903,7821,7433960,139183,2016-08-30 16:11:18
770414278348247044,2257,6724,7433331,139181,2016-08-30 00:14:12
770293558247038976,1630,6670,7433960,139183,2016-08-29 16:14:30
770093767776997377,3321,0,7433960,139183,2016-08-29 03:00:36
770069151037685760,2523,8107,7433331,139181,2016-08-29 01:22:47
769940425801170949,10572,33654,7433960,139183,2016-08-28 16:51:16
769695466921623552,1819,6828,7433331,139181,2016-08-28 00:37:54
769335591808995329,8409,0,7433960,139183,2016-08-27 00:47:53
769212283578875904,1873,5765,7433960,139183,2016-08-26 16:37:54
768970937022709760,7156,15402,7433960,139183,2016-08-26 00:38:52
768909767477751808,2954,0,7433960,139183,2016-08-25 20:35:48
768855141948723200,971,4481,7433331,139181,2016-08-25 16:58:45
768609597686943744,1326,4398,7433331,139181,2016-08-25 00:43:02
768596291618299904,1396,5365,7433960,139183,2016-08-24 23:50:10
768554158521745409,6365,0,7433331,139181,2016-08-24 21:02:45
768473857036525572,3744,14564,7433960,139183,2016-08-24 15:43:39
768193404517830656,3873,11649,7433331,139181,2016-08-23 21:09:14
767884188863397888,1534,5072,7433960,139183,2016-08-23 00:40:31
767754930266464257,5880,17134,7433960,139183,2016-08-22 16:06:54
767500508068192258,2547,8005,7433331,139181,2016-08-21 23:15:55
767191397493538821,4166,13118,7433331,139181,2016-08-21 02:47:37
767122157629476866,3120,10813,7433960,139183,2016-08-20 22:12:29
766864461642756096,6188,0,7433960,139183,2016-08-20 05:08:29
766793450729734144,1485,5423,7433331,139181,2016-08-20 00:26:19
766714921925144576,423,2785,7433960,139183,2016-08-19 19:14:16
766693177336135680,862,4310,7433960,139183,2016-08-19 17:47:52
766423258543644672,1743,6430,7433960,139183,2016-08-18 23:55:18
766313316352462849,2060,7245,7433960,139183,2016-08-18 16:38:26
766078092750233600,2836,0,7433960,139183,2016-08-18 01:03:45
766069199026450432,944,4577,7433960,139183,2016-08-18 00:28:24
766008592277377025,537,3995,7433960,139183,2016-08-17 20:27:34
765719909049503744,2351,7733,7433960,139183,2016-08-17 01:20:27
765669560888528897,1329,5547,7433960,139183,2016-08-16 22:00:23
765395769549590528,3704,28172,7433960,139183,2016-08-16 03:52:26
765371061932261376,2353,7575,7433960,139183,2016-08-16 02:14:15
765222098633691136,3693,12398,7433960,139183,2016-08-15 16:22:20
764857477905154048,1933,6854,7433960,139183,2016-08-14 16:13:27
764259802650378240,1658,6460,7433331,139181,2016-08-13 00:38:30
763956972077010945,59,789,7433331,139181,2016-08-12 04:35:10
763837565564780549,4555,13480,7433331,139181,2016-08-11 20:40:41
763183847194451968,1610,5766,7433960,139183,2016-08-10 01:23:03
763167063695355904,3292,0,7433960,139183,2016-08-10 00:16:21
763103485927849985,2488,7851,7433960,139183,2016-08-09 20:03:43
762699858130116608,3954,12995,7433960,139183,2016-08-08 17:19:51
762471784394268675,7076,12041,7433960,139183,2016-08-08 02:13:34
762464539388485633,4594,11029,7433960,139183,2016-08-08 01:44:46
762316489655476224,1231,5141,7433331,139181,2016-08-07 15:56:28
762035686371364864,17011,34157,7433960,139183,2016-08-06 21:20:40
761976711479193600,2207,5760,7433960,139183,2016-08-06 17:26:19
761750502866649088,4303,0,7433960,139183,2016-08-06 02:27:27
761745352076779520,938,4532,7433331,139181,2016-08-06 02:06:59
761672994376806400,31646,52837,7433960,139183,2016-08-05 21:19:27
761599872357261312,1282,4399,7433960,139183,2016-08-05 16:28:54
761371037149827077,19563,0,7433960,139183,2016-08-05 01:19:35
761334018830917632,1585,5551,7433331,139181,2016-08-04 22:52:29
761292947749015552,1199,4762,7433960,139183,2016-08-04 20:09:17
761227390836215808,1697,5669,7433331,139181,2016-08-04 15:48:47
761004547850530816,3779,12049,7433960,139183,2016-08-04 01:03:17
760893934457552897,1059,4073,7433331,139181,2016-08-03 17:43:45
760656994973933572,2100,7044,7433331,139181,2016-08-03 02:02:14
760641137271070720,1407,5276,7433960,139183,2016-08-03 00:59:13
760539183865880579,3950,8069,7433331,139181,2016-08-02 18:14:06
760521673607086080,1521,4505,7433331,139181,2016-08-02 17:04:31
760290219849637889,12510,28570,7433960,139183,2016-08-02 01:44:48
760252756032651264,942,4193,7433960,139183,2016-08-01 23:15:56
760190180481531904,1972,6082,7433960,139183,2016-08-01 19:07:17
760153949710192640,34,0,7433960,139183,2016-08-01 16:43:19
759943073749200896,2281,6326,7433960,139183,2016-08-01 02:45:22
759923798737051648,6188,15647,7433960,139183,2016-08-01 01:28:46
759846353224826880,2163,7168,7433960,139183,2016-07-31 20:21:02
759793422261743616,2074,6351,7433331,139181,2016-07-31 16:50:42
759566828574212096,23028,0,7433960,139183,2016-07-31 01:50:18
759557299618865152,1280,5013,7433331,139181,2016-07-31 01:12:26
759447681597108224,2671,9039,7433960,139183,2016-07-30 17:56:51
759446261539934208,530,1778,7433331,139181,2016-07-30 17:51:13
759197388317847553,2116,6459,7433960,139183,2016-07-30 01:22:17
759159934323924993,1272,0,7433960,139183,2016-07-29 22:53:27
759099523532779520,4550,15493,7433960,139183,2016-07-29 18:53:24
759047813560868866,2194,6943,7433331,139181,2016-07-29 15:27:55
758854675097526272,975,3779,7433331,139181,2016-07-29 02:40:28
758828659922702336,4172,11915,7433960,139183,2016-07-29 00:57:05
758740312047005698,1747,6100,7433960,139183,2016-07-28 19:06:01
758474966123810816,1079,4072,7433960,139183,2016-07-28 01:31:38
758467244762497024,2427,5119,7433961,139183,2016-07-28 01:00:57
758405701903519748,2100,5538,7433961,139183,2016-07-27 20:56:24
758355060040593408,1185,3657,7433332,139181,2016-07-27 17:35:10
758099635764359168,10961,20455,7433961,139183,2016-07-27 00:40:12
758041019896193024,407,2883,7433961,139183,2016-07-26 20:47:17
757741869644341248,3542,7334,7433332,139181,2016-07-26 00:58:34
757729163776290825,8820,0,7433961,139183,2016-07-26 00:08:05
757725642876129280,1324,4834,7433961,139183,2016-07-25 23:54:05
757611664640446465,1215,4853,7433961,139183,2016-07-25 16:21:11
757597904299253760,318,0,7433961,139183,2016-07-25 15:26:30
757596066325864448,1153,4624,7433332,139181,2016-07-25 15:19:12
757400162377592832,7432,16118,7433961,139183,2016-07-25 02:20:45
757393109802180609,1901,6212,7433961,139183,2016-07-25 01:52:43
757354760399941633,1547,4810,7433961,139183,2016-07-24 23:20:20
